weather_date,date,month_day,weekday,weather,highest_temp,lowest_temp,temp_difference,wind_direction,power,direction,air_quality,air_measure,air_degree
2020-10-29 周四,2020-10-29,10-29,周四,阴~多云,21,17,4,北风3级,北风,3级,67 良,67,良
2020-10-30 周五,2020-10-30,10-30,周五,多云,23,17,6,东北风2级,东北风,2级,93 良,93,良
2020-10-31 周六,2020-10-31,10-31,周六,阴,22,17,5,东北风2级,东北风,2级,72 良,72,良
2020-11-01 周日,2020-11-01,11-01,周日,阴~小雨,20,17,3,北风2级,北风,2级,63 良,63,良
2020-11-02 周一,2020-11-02,11-02,周一,阴~多云,22,14,8,北风3级,北风,3级,70 良,70,良
2020-11-03 周二,2020-11-03,11-03,周二,多云,21,14,7,东北风3级,东北风,3级,91 良,91,良
2020-11-04 周三,2020-11-04,11-04,周三,多云~晴,20,14,6,东北风2级,东北风,2级,58 良,58,良
2020-11-05 周四,2020-11-05,11-05,周四,多云~晴,24,16,8,东北风1级,东北风,1级,78 良,78,良
2020-11-06 周五,2020-11-06,11-06,周五,多云,24,17,7,北风2级,北风,2级,78 良,78,良
2020-11-07 周六,2020-11-07,11-07,周六,晴,25,16,9,北风3级,北风,3级,77 良,77,良
2020-11-08 周日,2020-11-08,11-08,周日,晴,24,15,9,北风3级,北风,3级,90 良,90,良
2020-11-09 周一,2020-11-09,11-09,周一,晴,22,12,10,东北风3级,东北风,3级,99 良,99,良
2020-11-10 周二,2020-11-10,11-10,周二,阴~晴,22,13,9,东北风2级,东北风,2级,94 良,94,良
2020-11-11 周三,2020-11-11,11-11,周三,晴,21,13,8,东北风2级,东北风,2级,76 良,76,良
2020-11-12 周四,2020-11-12,11-12,周四,晴,23,13,10,东北风2级,东北风,2级,70 良,70,良
2020-11-13 周五,2020-11-13,11-13,周五,晴,23,14,9,东北风3级,东北风,3级,66 良,66,良
2020-11-14 周六,2020-11-14,11-14,周六,晴,22,14,8,东北风2级,东北风,2级,66 良,66,良
2020-11-15 周日,2020-11-15,11-15,周日,晴,24,16,8,东北风2级,东北风,2级,75 良,75,良
2020-11-16 周一,2020-11-16,11-16,周一,小雨,23,18,5,东北风2级,东北风,2级,77 良,77,良
2020-11-17 周二,2020-11-17,11-17,周二,阴~多云,25,20,5,东南风2级,东南风,2级,72 良,72,良
2020-11-18 周三,2020-11-18,11-18,周三,多云~小雨,30,18,12,西南风3级,西南风,3级,49 优,49,优
2020-11-19 周四,2020-11-19,11-19,周四,阴~小雨,22,15,7,北风3级,北风,3级,45 优,45,优
2020-11-20 周五,2020-11-20,11-20,周五,阴,17,14,3,北风3级,北风,3级,67 良,67,良
2020-11-21 周六,2020-11-21,11-21,周六,小雨,16,10,6,东北风3级,东北风,3级,62 良,62,良
2020-11-22 周日,2020-11-22,11-22,周日,阴~小雨,12,9,3,北风4级,北风,4级,21 优,21,优
2020-11-23 周一,2020-11-23,11-23,周一,大雨~小雨,8,7,1,北风3级,北风,3级,27 优,27,优
2020-11-24 周二,2020-11-24,11-24,周二,中雨~小雨,8,8,0,北风2级,北风,2级,41 优,41,优
2020-11-25 周三,2020-11-25,11-25,周三,小雨,10,8,2,北风2级,北风,2级,22 优,22,优
2020-11-26 周四,2020-11-26,11-26,周四,小雨~阴,13,9,4,北风3级,北风,3级,24 优,24,优
2020-11-27 周五,2020-11-27,11-27,周五,小雨,11,8,3,北风3级,北风,3级,49 优,49,优
2020-11-28 周六,2020-11-28,11-28,周六,阴~小雨,8,7,1,北风3级,北风,3级,67 良,67,良
2020-11-29 周日,2020-11-29,11-29,周日,阴,9,8,1,北风3级,北风,3级,70 良,70,良
2020-11-30 周一,2020-11-30,11-30,周一,多云,11,9,2,北风3级,北风,3级,79 良,79,良
2020-12-01 周二,2020-12-01,12-01,周二,多云~阴,13,9,4,北风3级,北风,3级,102 轻度,102,轻度
2020-12-02 周三,2020-12-02,12-02,周三,阴~小雨,9,7,2,北风3级,北风,3级,85 良,85,良
2020-12-03 周四,2020-12-03,12-03,周四,阴~多云,7,5,2,北风4级,北风,4级,96 良,96,良
2020-12-04 周五,2020-12-04,12-04,周五,多云~晴,10,4,6,北风3级,北风,3级,89 良,89,良
2020-12-05 周六,2020-12-05,12-05,周六,晴,12,5,7,北风2级,北风,2级,69 良,69,良
2020-12-06 周日,2020-12-06,12-06,周日,晴,14,7,7,北风2级,北风,2级,81 良,81,良
2020-12-07 周一,2020-12-07,12-07,周一,多云~阴,11,8,3,北风3级,北风,3级,84 良,84,良
2020-12-08 周二,2020-12-08,12-08,周二,阴,8,7,1,北风2级,北风,2级,97 良,97,良
2020-12-09 周三,2020-12-09,12-09,周三,阴,10,8,2,北风2级,北风,2级,108 轻度,108,轻度
2020-12-10 周四,2020-12-10,12-10,周四,阴,11,8,3,北风2级,北风,2级,104 轻度,104,轻度
2020-12-11 周五,2020-12-11,12-11,周五,阴,12,9,3,北风2级,北风,2级,118 轻度,118,轻度
2020-12-12 周六,2020-12-12,12-12,周六,晴~多云,15,8,7,北风2级,北风,2级,114 轻度,114,轻度
2020-12-13 周日,2020-12-13,12-13,周日,阴~雨夹雪,11,2,9,北风3级,北风,3级,146 轻度,146,轻度
2020-12-14 周一,2020-12-14,12-14,周一,中雪~雨夹雪,1,1,0,东北风4级,东北风,4级,42 优,42,优
2020-12-15 周二,2020-12-15,12-15,周二,阴,3,2,1,北风3级,北风,3级,59 良,59,良
2020-12-16 周三,2020-12-16,12-16,周三,阴,8,4,4,北风3级,北风,3级,60 良,60,良
2020-12-17 周四,2020-12-17,12-17,周四,阴~小雨,6,4,2,北风2级,北风,2级,65 良,65,良
2020-12-18 周五,2020-12-18,12-18,周五,阴~多云,7,4,3,西北风2级,西北风,2级,85 良,85,良
2020-12-19 周六,2020-12-19,12-19,周六,晴~多云,8,4,4,东北风3级,东北风,3级,117 轻度,117,轻度
2020-12-20 周日,2020-12-20,12-20,周日,晴,10,2,8,北风3级,北风,3级,110 轻度,110,轻度
2020-12-21 周一,2020-12-21,12-21,周一,晴,11,2,9,北风2级,北风,2级,120 轻度,120,轻度
2020-12-22 周二,2020-12-22,12-22,周二,晴~多云,12,6,6,东北风1级,东北风,1级,81 良,81,良
2020-12-23 周三,2020-12-23,12-23,周三,阴~晴,12,7,5,北风1级,北风,1级,92 良,92,良
2020-12-24 周四,2020-12-24,12-24,周四,晴,15,6,9,北风2级,北风,2级,102 轻度,102,轻度
2020-12-25 周五,2020-12-25,12-25,周五,多云~阴,14,9,5,东北风2级,东北风,2级,160 中度,160,中度
2020-12-26 周六,2020-12-26,12-26,周六,多云~小雨,16,10,6,东北风1级,东北风,1级,163 中度,163,中度
2020-12-27 周日,2020-12-27,12-27,周日,多云~晴,16,8,8,东北风1级,东北风,1级,153 中度,153,中度
2020-12-28 周一,2020-12-28,12-28,周一,雾~小雨,11,8,3,东北风2级,东北风,2级,121 轻度,121,轻度
2020-12-29 周二,2020-12-29,12-29,周二,小雨~阴,11,0,11,北风4级,北风,4级,73 良,73,良
2020-12-30 周三,2020-12-30,12-30,周三,多云~晴,5,-3,8,北风4级,北风,4级,50 优,50,优
2020-12-31 周四,2020-12-31,12-31,周四,多云~晴,3,-3,6,东北风2级,东北风,2级,46 优,46,优
2021-01-01 周五,2021-01-01,01-01,周五,晴,7,-1,8,西南风1级,西南风,1级,59 良,59,良
2021-01-02 周六,2021-01-02,01-02,周六,晴,9,0,9,东北风1级,东北风,1级,72 良,72,良
2021-01-03 周日,2021-01-03,01-03,周日,多云~晴,9,2,7,东北风2级,东北风,2级,70 良,70,良
2021-01-04 周一,2021-01-04,01-04,周一,晴~多云,12,6,6,北风2级,北风,2级,88 良,88,良
2021-01-05 周二,2021-01-05,01-05,周二,阴,9,5,4,北风3级,北风,3级,115 轻度,115,轻度
2021-01-06 周三,2021-01-06,01-06,周三,阴~雨夹雪,5,0,5,北风3级,北风,3级,112 轻度,112,轻度
2021-01-07 周四,2021-01-07,01-07,周四,小雪~阴,2,-3,5,东北风4级,东北风,4级,103 轻度,103,轻度
2021-01-08 周五,2021-01-08,01-08,周五,晴,4,-3,7,北风3级,北风,3级,71 良,71,良
2021-01-09 周六,2021-01-09,01-09,周六,晴,6,-2,8,北风2级,北风,2级,63 良,63,良
2021-01-10 周日,2021-01-10,01-10,周日,多云,7,1,6,北风2级,北风,2级,66 良,66,良
2021-01-11 周一,2021-01-11,01-11,周一,多云~晴,9,-2,11,西北风3级,西北风,3级,69 良,69,良
2021-01-12 周二,2021-01-12,01-12,周二,晴,12,1,11,西南风2级,西南风,2级,82 良,82,良
2021-01-13 周三,2021-01-13,01-13,周三,晴,17,4,13,西南风2级,西南风,2级,91 良,91,良
2021-01-14 周四,2021-01-14,01-14,周四,晴,18,5,13,南风微风,南风,微风,111 轻度,111,轻度
2021-01-15 周五,2021-01-15,01-15,周五,晴,20,6,14,东北风微风,东北风,微风,104 轻度,104,轻度
2021-01-16 周六,2021-01-16,01-16,周六,扬沙~阴,11,3,8,北风4级,北风,4级,292 重度,292,重度
2021-01-17 周日,2021-01-17,01-17,周日,多云~晴,10,0,10,北风3级,北风,3级,98 良,98,良
2021-01-18 周一,2021-01-18,01-18,周一,晴,13,1,12,南风1级,南风,1级,110 轻度,110,轻度
2021-01-19 周二,2021-01-19,01-19,周二,晴,15,5,10,东南风微风,东南风,微风,110 轻度,110,轻度
2021-01-20 周三,2021-01-20,01-20,周三,晴~多云,19,10,9,东风微风,东风,微风,91 良,91,良
2021-01-21 周四,2021-01-21,01-21,周四,多云~小雨,19,10,9,北风2级,北风,2级,86 良,86,良
2021-01-22 周五,2021-01-22,01-22,周五,阴,13,9,4,北风2级,北风,2级,112 轻度,112,轻度
2021-01-23 周六,2021-01-23,01-23,周六,多云~晴,14,6,8,东北风2级,东北风,2级,84 良,84,良
2021-01-24 周日,2021-01-24,01-24,周日,多云~阴,11,9,2,东北风2级,东北风,2级,71 良,71,良
2021-01-25 周一,2021-01-25,01-25,周一,阴~小雨,10,8,2,北风微风,北风,微风,65 良,65,良
2021-01-26 周二,2021-01-26,01-26,周二,阴,12,7,5,北风3级,北风,3级,90 良,90,良
2021-01-27 周三,2021-01-27,01-27,周三,小雨,8,6,2,北风2级,北风,2级,110 轻度,110,轻度
2021-01-28 周四,2021-01-28,01-28,周四,晴,14,3,11,西北风微风,西北风,微风,53 良,53,良
2021-01-29 周五,2021-01-29,01-29,周五,晴~多云,14,6,8,东北风2级,东北风,2级,129 轻度,129,轻度
2021-01-30 周六,2021-01-30,01-30,周六,阴,10,8,2,东北风1级,东北风,1级,110 轻度,110,轻度
2021-01-31 周日,2021-01-31,01-31,周日,阴~小雨,12,8,4,北风微风,北风,微风,91 良,91,良
2021-02-01 周一,2021-02-01,02-01,周一,中雨~多云,10,6,4,北风微风,北风,微风,57 良,57,良
2021-02-02 周二,2021-02-02,02-02,周二,阴~小雨,11,10,1,北风2级,北风,2级,50 优,50,优
2021-02-03 周三,2021-02-03,02-03,周三,多云~小雨,18,11,7,东北风1级,东北风,1级,98 良,98,良
2021-02-04 周四,2021-02-04,02-04,周四,阴~小雨,15,10,5,东北风微风,东北风,微风,109 轻度,109,轻度
2021-02-05 周五,2021-02-05,02-05,周五,阴,11,9,2,北风2级,北风,2级,123 轻度,123,轻度
2021-02-06 周六,2021-02-06,02-06,周六,阴~多云,15,9,6,东北风1级,东北风,1级,48 优,48,优
2021-02-07 周日,2021-02-07,02-07,周日,多云~小雨,18,11,7,东北风2级,东北风,2级,51 良,51,良
2021-02-08 周一,2021-02-08,02-08,周一,小雨,11,7,4,北风微风,北风,微风,50 优,50,优
2021-02-09 周二,2021-02-09,02-09,周二,小雨,9,8,1,东北风2级,东北风,2级,46 优,46,优
2021-02-10 周三,2021-02-10,02-10,周三,中雨~小雨,10,9,1,东北风2级,东北风,2级,43 优,43,优
2021-02-11 周四,2021-02-11,02-11,周四,阴~多云,12,9,3,北风2级,北风,2级,55 良,55,良
2021-02-12 周五,2021-02-12,02-12,周五,阴~晴,16,10,6,东北风1级,东北风,1级,84 良,84,良
2021-02-13 周六,2021-02-13,02-13,周六,阴~多云,18,11,7,东北风1级,东北风,1级,45 优,45,优
2021-02-14 周日,2021-02-14,02-14,周日,多云~晴,22,11,11,西风2级,西风,2级,40 优,40,优
2021-02-15 周一,2021-02-15,02-15,周一,多云~小雨,21,11,10,东北风2级,东北风,2级,57 良,57,良
2021-02-16 周二,2021-02-16,02-16,周二,阴~多云,14,8,6,西北风2级,西北风,2级,86 良,86,良
2021-02-17 周三,2021-02-17,02-17,周三,晴,18,8,10,北风2级,北风,2级,51 良,51,良
2021-02-18 周四,2021-02-18,02-18,周四,晴,17,7,10,东北风2级,东北风,2级,61 良,61,良
2021-02-19 周五,2021-02-19,02-19,周五,晴,21,9,12,西南风2级,西南风,2级,51 良,51,良
2021-02-20 周六,2021-02-20,02-20,周六,晴,23,11,12,西南风2级,西南风,2级,49 优,49,优
2021-02-21 周日,2021-02-21,02-21,周日,晴~多云,25,16,9,西南风2级,西南风,2级,58 良,58,良
2021-02-22 周一,2021-02-22,02-22,周一,阴~多云,22,13,9,南风1级,南风,1级,83 良,83,良
2021-02-23 周二,2021-02-23,02-23,周二,晴,23,13,10,东北风2级,东北风,2级,92 良,92,良
2021-02-24 周三,2021-02-24,02-24,周三,多云~小雨,21,14,7,东北风2级,东北风,2级,66 良,66,良
2021-02-25 周四,2021-02-25,02-25,周四,大雨~小雨,13,8,5,北风3级,北风,3级,44 优,44,优
2021-02-26 周五,2021-02-26,02-26,周五,小雨,9,8,1,北风3级,北风,3级,18 优,18,优
2021-02-27 周六,2021-02-27,02-27,周六,阴,12,9,3,北风2级,北风,2级,24 优,24,优
2021-02-28 周日,2021-02-28,02-28,周日,阴~小雨,13,11,2,东南风1级,东南风,1级,54 良,54,良
2021-03-01 周一,2021-03-01,03-01,周一,小雨~阴,12,7,5,北风3级,北风,3级,31 优,31,优
2021-03-02 周二,2021-03-02,03-02,周二,阴~小雨,10,8,2,北风3级,北风,3级,31 优,31,优
2021-03-03 周三,2021-03-03,03-03,周三,小雨~阴,9,7,2,东风1级,东风,1级,55 良,55,良
2021-03-04 周四,2021-03-04,03-04,周四,阴~小雨,13,11,2,东南风1级,东南风,1级,60 良,60,良
2021-03-05 周五,2021-03-05,03-05,周五,大雨~小雨,11,9,2,东北风微风,东北风,微风,32 优,32,优
2021-03-06 周六,2021-03-06,03-06,周六,阴,11,8,3,北风3级,北风,3级,36 优,36,优
2021-03-07 周日,2021-03-07,03-07,周日,阴,10,8,2,北风3级,北风,3级,58 良,58,良
2021-03-08 周一,2021-03-08,03-08,周一,中雨~阴,9,7,2,北风2级,北风,2级,51 良,51,良
2021-03-09 周二,2021-03-09,03-09,周二,阴,14,11,3,东北风2级,东北风,2级,36 优,36,优
2021-03-10 周三,2021-03-10,03-10,周三,小雨,13,11,2,北风2级,北风,2级,58 良,58,良
2021-03-11 周四,2021-03-11,03-11,周四,小雨~阴,13,12,1,西北风1级,西北风,1级,29 优,29,优
2021-03-12 周五,2021-03-12,03-12,周五,阴~多云,17,13,4,东北风2级,东北风,2级,35 优,35,优
2021-03-13 周六,2021-03-13,03-13,周六,阴~多云,19,12,7,北风微风,北风,微风,61 良,61,良
2021-03-14 周日,2021-03-14,03-14,周日,多云,22,15,7,东南风1级,东南风,1级,64 良,64,良
2021-03-15 周一,2021-03-15,03-15,周一,小雨~雷阵雨,27,17,10,西南风2级,西南风,2级,71 良,71,良
2021-03-16 周二,2021-03-16,03-16,周二,大雨~小雨,18,15,3,东北风3级,东北风,3级,35 优,35,优
2021-03-17 周三,2021-03-17,03-17,周三,小雨~阵雨,15,13,2,东北风2级,东北风,2级,48 优,48,优
2021-03-18 周四,2021-03-18,03-18,周四,阴~中雨,16,13,3,东北风2级,东北风,2级,51 良,51,良
2021-03-19 周五,2021-03-19,03-19,周五,阴~中雨,14,11,3,北风3级,北风,3级,50 优,50,优
2021-03-20 周六,2021-03-20,03-20,周六,小雨,14,10,4,北风3级,北风,3级,40 优,40,优
2021-03-21 周日,2021-03-21,03-21,周日,小雨~多云,14,9,5,东北风3级,东北风,3级,89 良,89,良
2021-03-22 周一,2021-03-22,03-22,周一,阴~晴,17,8,9,东北风2级,东北风,2级,89 良,89,良
2021-03-23 周二,2021-03-23,03-23,周二,多云,17,9,8,西南风2级,西南风,2级,81 良,81,良
2021-03-24 周三,2021-03-24,03-24,周三,晴,21,11,10,西南风2级,西南风,2级,81 良,81,良
2021-03-25 周四,2021-03-25,03-25,周四,晴,22,13,9,东风2级,东风,2级,84 良,84,良
2021-03-26 周五,2021-03-26,03-26,周五,晴~雷阵雨,26,18,8,南风2级,南风,2级,84 良,84,良
2021-03-27 周六,2021-03-27,03-27,周六,小雨~阵雨,20,16,4,北风2级,北风,2级,58 良,58,良
2021-03-28 周日,2021-03-28,03-28,周日,阴~多云,23,16,7,东南风1级,东南风,1级,48 优,48,优
2021-03-29 周一,2021-03-29,03-29,周一,阴~中雨,25,19,6,东南风2级,东南风,2级,68 良,68,良
2021-03-30 周二,2021-03-30,03-30,周二,中雨,21,19,2,东北风微风,东北风,微风,75 良,75,良
2021-03-31 周三,2021-03-31,03-31,周三,中雨~大雨,23,19,4,东北风2级,东北风,2级,43 优,43,优
2021-04-01 周四,2021-04-01,04-01,周四,大雨~雷阵雨,16,15,1,东北风2级,东北风,2级,26 优,26,优
2021-04-02 周五,2021-04-02,04-02,周五,阴,17,15,2,北风2级,北风,2级,30 优,30,优
2021-04-03 周六,2021-04-03,04-03,周六,雷阵雨~阴,17,13,4,北风3级,北风,3级,22 优,22,优
2021-04-04 周日,2021-04-04,04-04,周日,阴,18,13,5,北风3级,北风,3级,43 优,43,优
2021-04-05 周一,2021-04-05,04-05,周一,小雨~阴,14,11,3,北风2级,北风,2级,53 良,53,良
2021-04-06 周二,2021-04-06,04-06,周二,阴~阵雨,18,14,4,东北风微风,东北风,微风,53 良,53,良
2021-04-07 周三,2021-04-07,04-07,周三,小雨,18,12,6,北风微风,北风,微风,61 良,61,良
2021-04-08 周四,2021-04-08,04-08,周四,阴~多云,13,11,2,北风3级,北风,3级,44 优,44,优
2021-04-09 周五,2021-04-09,04-09,周五,阴~多云,20,13,7,东北风2级,东北风,2级,42 优,42,优
2021-04-10 周六,2021-04-10,04-10,周六,阴~阵雨,19,14,5,东北风2级,东北风,2级,51 良,51,良
2021-04-11 周日,2021-04-11,04-11,周日,中雨~阵雨,17,14,3,东北风微风,东北风,微风,51 良,51,良
2021-04-12 周一,2021-04-12,04-12,周一,大雨~阴,16,14,2,北风1级,北风,1级,29 优,29,优
2021-04-13 周二,2021-04-13,04-13,周二,小雨~雷阵雨,22,17,5,东北风2级,东北风,2级,42 优,42,优
2021-04-14 周三,2021-04-14,04-14,周三,小雨~阴,19,14,5,东北风微风,东北风,微风,57 良,57,良
2021-04-15 周四,2021-04-15,04-15,周四,阴~多云,19,16,3,东北风1级,东北风,1级,71 良,71,良
2021-04-16 周五,2021-04-16,04-16,周五,阴~多云,22,16,6,东北风2级,东北风,2级,63 良,63,良
2021-04-17 周六,2021-04-17,04-17,周六,阴~多云,25,15,10,东北风微风,东北风,微风,95 良,95,良
2021-04-18 周日,2021-04-18,04-18,周日,阴,18,15,3,北风2级,北风,2级,94 良,94,良
2021-04-19 周一,2021-04-19,04-19,周一,阴~多云,22,17,5,南风1级,南风,1级,80 良,80,良
2021-04-20 周二,2021-04-20,04-20,周二,阴~多云,24,18,6,东南风1级,东南风,1级,75 良,75,良
2021-04-21 周三,2021-04-21,04-21,周三,小雨~雷阵雨,27,21,6,东南风微风,东南风,微风,60 良,60,良
2021-04-22 周四,2021-04-22,04-22,周四,小雨~多云,24,18,6,东北风2级,东北风,2级,39 优,39,优
2021-04-23 周五,2021-04-23,04-23,周五,多云,26,18,8,东北风3级,东北风,3级,39 优,39,优
2021-04-24 周六,2021-04-24,04-24,周六,阴~中雨,21,17,4,东北风3级,东北风,3级,47 优,47,优
2021-04-25 周日,2021-04-25,04-25,周日,小雨~阴,18,16,2,北风4级,北风,4级,37 优,37,优
2021-04-26 周一,2021-04-26,04-26,周一,阴~小雨,17,16,1,北风2级,北风,2级,24 优,24,优
2021-04-27 周二,2021-04-27,04-27,周二,小雨,20,17,3,北风微风,北风,微风,33 优,33,优
2021-04-28 周三,2021-04-28,04-28,周三,阴~多云,22,16,6,西北风2级,西北风,2级,55 良,55,良
2021-04-29 周四,2021-04-29,04-29,周四,多云~晴,19,17,2,西南风3级,西南风,3级,59 良,59,良
2021-04-30 周五,2021-04-30,04-30,周五,晴,31,20,11,西南风3级,西南风,3级,67 良,67,良
2021-05-01 周六,2021-05-01,05-01,周六,晴,30,20,10,东北风2级,东北风,2级,66 良,66,良
2021-05-02 周日,2021-05-02,05-02,周日,阴~多云,30,21,9,东北风2级,东北风,2级,80 良,80,良
2021-05-03 周一,2021-05-03,05-03,周一,小雨~大雨,30,21,9,南风3级,南风,3级,57 良,57,良
2021-05-04 周二,2021-05-04,05-04,周二,小雨~多云,25,18,7,西北风3级,西北风,3级,30 优,30,优
2021-05-05 周三,2021-05-05,05-05,周三,多云,27,19,8,东北风2级,东北风,2级,73 良,73,良
2021-05-06 周四,2021-05-06,05-06,周四,阴~雷阵雨,23,19,4,东北风1级,东北风,1级,82 良,82,良
2021-05-07 周五,2021-05-07,05-07,周五,多云~雷阵雨,28,21,7,东北风微风,东北风,微风,68 良,68,良
2021-05-08 周六,2021-05-08,05-08,周六,阴~多云,28,20,8,西南风2级,西南风,2级,67 良,67,良
2021-05-09 周日,2021-05-09,05-09,周日,阴~多云,31,23,8,南风2级,南风,2级,52 良,52,良
2021-05-10 周一,2021-05-10,05-10,周一,阴~暴雨,33,23,10,西南风2级,西南风,2级,45 优,45,优
2021-05-11 周二,2021-05-11,05-11,周二,阴,24,22,2,西南风2级,西南风,2级,27 优,27,优
2021-05-12 周三,2021-05-12,05-12,周三,阴~雷阵雨,24,21,3,东北风微风,东北风,微风,33 优,33,优
2021-05-13 周四,2021-05-13,05-13,周四,暴雨~雷阵雨,25,20,5,南风2级,南风,2级,44 优,44,优
2021-05-14 周五,2021-05-14,05-14,周五,阴~多云,33,26,7,西南风微风,西南风,微风,30 优,30,优
2021-05-15 周六,2021-05-15,05-15,周六,多云~雷阵雨,35,25,10,西南风3级,西南风,3级,36 优,36,优
